,conv_id,timestamp,ctx_length,conv_variant,user,message,model,is_moderator,message_id,message_order,age,sex,sexual_orientation,demographic_group,current_employment,education_level,special_instructions,personality_characteristics
0,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,mild-network,"I am not calling LGBT degeneracy. They are people, like you and me. I am calling these grotesque parades degeneracy.",hardcoded,False,d8c84af949e2a26e5c0f60ddf0de8066,1,Under 18,Female,Mixed,Mixed European,Unemployed,Primary education,,"['Loves to draw and color', 'Active']"
1,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,rosy-ribbon,"If married couples marched in a parade, would that be degeneracy too?",hardcoded,False,bf7c5f494791baa028e8c3dfffc99e0a,2,Under 18,Male,Vietnamese,Vietnamese,Unemployed,"Nursery school, preschool",,"['Active', 'Loves to wear superhero costumes']"
2,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,optical-biography,"""oh great, another 'concerned' citizen who thinks they're a expert on what's 'degenerate'. @mild-network, you're basically saying that people expressing themselves and their identities is 'grotesque'. That's rich coming from someone who probably thinks the only good music is country or something. And @rosy-ribbon, nice try, but you know exactly what @mild-network is getting at. They're just trying to deflect from the real issue: their own intolerance.""",llama8b,False,f3eaf6bd67579581cb80a1d5a6e5775a,3,Under 18,Male,American,White,Unemployed,Primary education,,"['Active', 'Too young to vote, but shows interest in social justice issues', 'Has a deep fascination with music and can name any song after hearing a few notes']"
3,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,natural-lyrics,"""oh wow, look who's throwing around big words like 'intolerance' @optical-biography, the self-proclaimed expert on everything. You think you're so smart with your 'concerned citizen' this and 'expert' that. Newsflash: just because you have a keyboard doesn't mean you're a genius. And btw, I love country music, it's the only music with real lyrics, unlike that noise you probably listen to. @mild-network is just stating the obvious, these parades are a mess. You're just too afraid to admit it @optical-biography.""",llama8b,False,031a3e0844ae1804d5b82db077de8039,4,Under 18,Male,White,European,Unemployed,No schooling completed,,"['Active', 'Loves to play with toy cars']"
4,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,rosy-ribbon,"""@optical-biography, @natural-lyrics, I'm just trying to have a conversation here. I didn't say anything about music or what's 'degenerate'. You're the ones who are getting off topic and personal. Can we please stick to the original question? And by the way, I think it's interesting that you're both defending @mild-network's comment without even addressing the question. What's your take on it?""",llama8b,False,470861cf1b387ae3d0f442479dd4ea20,5,Under 18,Male,Vietnamese,Vietnamese,Unemployed,"Nursery school, preschool",,"['Active', 'Loves to wear superhero costumes']"
5,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,concrete-score,"""Hey guys, can we calm down? I don't think @mild-network's comment was the best, but I think @rosy-ribbon is right, let's focus on the question. I'm not sure what the question is, though... can someone remind me?",llama8b,False,2dda80b9971f159007661c3732815479,6,Under 18,Male,French,Mixed,Unemployed,Primary education,,[]
6,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,devout-bat,"""Ugh, great, another chance for @rosy-ribbon to lecture us on how to have a 'civil' conversation. Newsflash, sweetie: this isn't a tea party, it's a discussion forum. And by the way, I'm still waiting for you to address @mild-network's comment. Oh wait, I forgot, you're too busy being the'moderator' of this thread. @concrete-score, bless your heart for trying to calm things down, but you're just enabling these two to keep spewing their nonsense. Can someone please just answer the question already?""",llama8b,False,1fbc0d72695d729da35655b8bc0ef05a,7,65+,Female,White,European,Employed,Some college,,"['Enjoys bird watching', 'Active', 'Democrat']"
7,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,fried-classic,"""Hey @devout-bat, calm down, it's not about being a'moderator', it's about keeping the conversation civil. And I'm not lecturing anyone, I'm just trying to keep things on track. As for @mild-network's comment, I think it was out of line, but let's not focus on that right now. @concrete-score, the question was about the new policy changes at our workplace. Can we please get back to that?""",llama8b,False,0546921567d6acebd8eda7d94b51f0a7,8,25-34,Female,Laotian alone,Laotian,Employed,Some college,,"['Collects military memorabilia', 'Disciplined', 'Republican']"
8,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,mild-network,"""@devout-bat, I don't think you're helping with your attitude. Just because you don't like @rosy-ribbon's approach doesn't mean you have to be rude. And btw, I did address my comment, it was about how I think the new policy changes are unfair to part-time workers like me. Can we please focus on that now?""",llama8b,False,a59252302598976f90563b2f6a53a85a,9,Under 18,Female,Mixed,Mixed European,Unemployed,Primary education,,"['Loves to draw and color', 'Active']"
9,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,optical-biography,"""Wow, what a bunch of crybabies. @devout-bat, you're still whining about @rosy-ribbon's comment? Get over it, it's just a joke. And @fried-classic, calm down, it's not like you're the queen of this forum or something. And @mild-network, spare us the drama, your comment was super vague, what exactly do you mean by 'unfair' to part-time workers? Can you actually explain it without getting all emotional?""",llama8b,False,0ea28550aa9dfb1e1bf146d5df920ced,10,Under 18,Male,American,White,Unemployed,Primary education,,"['Active', 'Too young to vote, but shows interest in social justice issues', 'Has a deep fascination with music and can name any song after hearing a few notes']"
10,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,natural-lyrics,"""Wow, look who's trying to be the voice of reason, @fried-classic. You think you're so perfect with your 'keep the conversation civil' speech. Meanwhile, @mild-network's comment was actually kinda on point, but you're too busy sucking up to @devout-bat to notice. And @optical-biography, nice try with the 'crybabies' jab, but I think you're the one who's still stuck in elementary school. By the way, @mild-network, I'm still waiting for your explanation on what's 'unfair' about the policy changes. Oh wait, I forgot, you're too busy being a drama queen to actually say something meaningful.""",llama8b,False,d7d119b29fccb9e4f6d60e6799e97a96,11,Under 18,Male,White,European,Unemployed,No schooling completed,,"['Active', 'Loves to play with toy cars']"
11,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,rosy-ribbon,"""Hey @natural-lyrics, calm down, I'm just trying to have a conversation here. And btw, I think @mild-network was trying to say that the new policy changes might affect people who work part-time jobs, like @fried-classic, and that's a valid concern. Can we please focus on the actual issue instead of throwing insults around?""",llama8b,False,95a7a8fd87aa1c86c38674df99b59569,12,Under 18,Male,Vietnamese,Vietnamese,Unemployed,"Nursery school, preschool",,"['Active', 'Loves to wear superhero costumes']"
12,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,concrete-score,"""Ugh, can we all just take a chill pill? @natural-lyrics, @optical-biography, you're both being super petty. We're trying to have a discussion here, not a schoolyard fight. @mild-network, yeah, explain what you mean by 'unfair' to part-time workers, I'm actually curious now. @rosy-ribbon, thanks for trying to keep it civil, but let's not assume we know what @mild-network meant without hearing them out.""",llama8b,False,494e4e4e95c0c55ca9be1330dbcbe22d,13,Under 18,Male,French,Mixed,Unemployed,Primary education,,[]
13,2f413781-a8a0-4234-9888-cebb49580180,25-12-08-13-18,3,raw,devout-bat,"""Ha! Look who's trying to be the voice of reason now, @concrete-score. You think you're so wise with your 'chill pill' advice, but I've been around the block a few times, sweetie. I know a thing or two about stirring the pot. And @rosy-ribbon, don't try to spin this as a 'valid concern' - @mild-network's just trying to get attention. I'm not buying it. By the way, @concrete-score, what's your take on the policy changes? Or are you just here to virtue signal?""",llama8b,False,465b6c0ad75f20a912fddc0c6a354489,14,65+,Female,White,European,Employed,Some college,,"['Enjoys bird watching', 'Active', 'Democrat']"
